date,student,target,category,success
2022-09-14,James,R,name,True
2022-09-14,James,S,name,True
2022-09-14,James,T,name,False
2022-09-14,James,U,name,False
2022-09-14,James,V,name,True
2022-09-14,James,W,name,True
2022-09-14,James,X,name,True
2022-09-14,James,Y,name,True
2022-09-14,James,Z,name,False
2022-09-14,James,0,name,True
2022-09-14,James,1,name,True
2022-09-14,James,2,name,False
2022-09-14,James,3,name,False
2022-09-14,James,4,name,True
2022-09-14,James,5,name,True
2022-09-14,James,6,name,True
2022-09-14,James,7,name,False
2022-09-14,James,8,name,True
2022-09-14,James,9,name,True
2022-09-14,James,10,name,True
2022-09-14,James,11,name,True
2022-09-14,James,12,name,True
2022-09-14,James,13,name,True
2022-09-14,James,14,name,False
2022-09-14,James,15,name,True
2022-09-14,James,16,name,False
2022-09-14,James,17,name,False
2022-09-14,James,18,name,False
2022-09-14,James,19,name,True
2022-09-14,James,20,name,True
2022-09-14,James,cat,read,False
2022-09-14,James,flip,read,True
2022-09-14,James,think,read,False
2022-09-14,James,because,read,True
2022-09-14,Katie,a,name,False
2022-09-14,Katie,a,sound,True
2022-09-14,Katie,b,name,False
2022-09-14,Katie,b,sound,True
2022-09-14,Katie,c,name,True
2022-09-14,Katie,c,sound,False
2022-09-14,Katie,d,name,False
2022-09-14,Katie,d,sound,True
2022-09-14,Katie,e,name,False
2022-09-14,Katie,e,sound,True
2022-09-14,Katie,f,name,False
2022-09-14,Katie,f,sound,True
2022-09-14,Katie,g,name,True
2022-09-14,Katie,g,sound,True
2022-09-14,Katie,h,name,False
2022-09-14,Katie,h,sound,True
2022-09-14,Katie,i,name,True
2022-09-14,Katie,i,sound,True
2022-09-14,Katie,j,name,True
2022-09-14,Katie,j,sound,False
2022-09-14,Katie,k,name,False
2022-09-14,Katie,k,sound,True
2022-09-14,Katie,l,name,False
2022-09-14,Katie,l,sound,True
2022-09-14,Katie,m,name,False
2022-09-14,Katie,m,sound,True
2022-09-14,Katie,n,name,False
2022-09-14,Katie,n,sound,True
2022-09-14,Katie,o,name,False
2022-09-14,Katie,o,sound,True
2022-09-14,Katie,p,name,False
2022-09-14,Katie,p,sound,True
2022-09-14,Katie,q,name,False
2022-09-14,Katie,q,sound,True
2022-09-14,Katie,r,name,False
2022-09-14,Katie,r,sound,True
2022-09-14,Katie,s,name,True
2022-09-14,Katie,s,sound,False
2022-09-14,Katie,t,name,False
2022-09-14,Katie,t,sound,True
2022-09-14,Katie,u,name,True
2022-09-14,Katie,u,sound,False
2022-09-14,Katie,v,name,True
2022-09-14,Katie,v,sound,True
2022-09-14,Katie,w,name,True
2022-09-14,Katie,w,sound,False
2022-09-14,Katie,x,name,False
2022-09-14,Katie,x,sound,True
2022-09-14,Katie,y,name,False
2022-09-14,Katie,y,sound,True
2022-09-14,Katie,z,name,False
2022-09-14,Katie,z,sound,True
2022-09-14,Katie,A,name,True
2022-09-14,Katie,B,name,True
2022-09-14,Katie,C,name,True
2022-09-14,Katie,D,name,False
2022-09-14,Katie,E,name,True
2022-09-14,Katie,F,name,True
2022-09-14,Katie,G,name,False
2022-09-14,Katie,H,name,False
2022-09-14,Katie,I,name,True
2022-09-14,Katie,J,name,True
2022-09-14,Katie,K,name,True
2022-09-14,Katie,L,name,False
2022-09-14,Katie,M,name,False
2022-09-14,Katie,N,name,True
2022-09-14,Katie,O,name,False
2022-09-14,Katie,P,name,False
2022-09-14,Katie,Q,name,False
2022-09-14,Katie,R,name,False
2022-09-14,Katie,S,name,True
2022-09-14,Katie,T,name,True
2022-09-14,Katie,U,name,True
2022-09-14,Katie,V,name,True
2022-09-14,Katie,W,name,True
2022-09-14,Katie,X,name,True
2022-09-14,Katie,Y,name,True
2022-09-14,Katie,Z,name,False
2022-09-14,Katie,0,name,True
2022-09-14,Katie,1,name,True
2022-09-14,Katie,2,name,True
2022-09-14,Katie,3,name,False
2022-09-14,Katie,4,name,False
2022-09-14,Katie,5,name,True
2022-09-14,Katie,6,name,False
2022-09-14,Katie,7,name,True
2022-09-14,Katie,8,name,True
2022-09-14,Katie,9,name,True
2022-09-14,Katie,10,name,True
2022-09-14,Katie,11,name,True
2022-09-14,Katie,12,name,True
2022-09-14,Katie,13,name,True
2022-09-14,Katie,14,name,True
2022-09-14,Katie,15,name,False
2022-09-14,Katie,16,name,False
2022-09-14,Katie,17,name,True
2022-09-14,Katie,18,name,False
2022-09-14,Katie,19,name,False
2022-09-14,Katie,20,name,False
2022-09-14,Katie,cat,read,True
2022-09-14,Katie,flip,read,False
2022-09-14,Katie,think,read,True
2022-09-14,Katie,because,read,False
2022-09-14,Leonard,a,name,False
2022-09-14,Leonard,a,sound,True
2022-09-14,Leonard,b,name,True
2022-09-14,Leonard,b,sound,True
2022-09-14,Leonard,c,name,False
2022-09-14,Leonard,c,sound,True
2022-09-14,Leonard,d,name,True
2022-09-14,Leonard,d,sound,False
2022-09-14,Leonard,e,name,True
2022-09-14,Leonard,e,sound,False
2022-09-14,Leonard,f,name,False
2022-09-14,Leonard,f,sound,True
2022-09-14,Leonard,g,name,True
2022-09-14,Leonard,g,sound,False
2022-09-14,Leonard,h,name,True
2022-09-14,Leonard,h,sound,False
2022-09-14,Leonard,i,name,False
2022-09-14,Leonard,i,sound,True
2022-09-14,Leonard,j,name,False
2022-09-14,Leonard,j,sound,False
2022-09-14,Leonard,k,name,False
2022-09-14,Leonard,k,sound,True
2022-09-14,Leonard,l,name,True
2022-09-14,Leonard,l,sound,False
2022-09-14,Leonard,m,name,True
2022-09-14,Leonard,m,sound,True
2022-09-14,Leonard,n,name,True
2022-09-14,Leonard,n,sound,True
2022-09-14,Leonard,o,name,True
2022-09-14,Leonard,o,sound,True
2022-09-14,Leonard,p,name,False
2022-09-14,Leonard,p,sound,True
2022-09-14,Leonard,q,name,False
2022-09-14,Leonard,q,sound,True
2022-09-14,Leonard,r,name,True
2022-09-14,Leonard,r,sound,True
2022-09-14,Leonard,s,name,True
2022-09-14,Leonard,s,sound,True
2022-09-14,Leonard,t,name,False
2022-09-14,Leonard,t,sound,True
2022-09-14,Leonard,u,name,True
2022-09-14,Leonard,u,sound,True
2022-09-14,Leonard,v,name,False
2022-09-14,Leonard,v,sound,True
2022-09-14,Leonard,w,name,True
2022-09-14,Leonard,w,sound,False
2022-09-14,Leonard,x,name,True
2022-09-14,Leonard,x,sound,False
2022-09-14,Leonard,y,name,False
2022-09-14,Leonard,y,sound,True
2022-09-14,Leonard,z,name,False
2022-09-14,Leonard,z,sound,True
2022-09-14,Leonard,A,name,False
2022-09-14,Leonard,B,name,False
2022-09-14,Leonard,C,name,False
2022-09-14,Leonard,D,name,False
2022-09-14,Leonard,E,name,False
2022-09-14,Leonard,F,name,False
2022-09-14,Leonard,G,name,False
2022-09-14,Leonard,H,name,True
2022-09-14,Leonard,I,name,False
2022-09-14,Leonard,J,name,False
2022-09-14,Leonard,K,name,False
2022-09-14,Leonard,L,name,True
2022-09-14,Leonard,M,name,True
2022-09-14,Leonard,N,name,False
2022-09-14,Leonard,O,name,True
2022-09-14,Leonard,P,name,False
2022-09-14,Leonard,Q,name,True
2022-09-14,Leonard,R,name,True
2022-09-14,Leonard,S,name,False
2022-09-14,Leonard,T,name,True
2022-09-14,Leonard,U,name,True
2022-09-14,Leonard,V,name,False
2022-09-14,Leonard,W,name,True
2022-09-14,Leonard,X,name,True
2022-09-14,Leonard,Y,name,True
2022-09-14,Leonard,Z,name,False
2022-09-14,Leonard,0,name,False
2022-09-14,Leonard,1,name,False
2022-09-14,Leonard,2,name,False
2022-09-14,Leonard,3,name,True
2022-09-14,Leonard,4,name,False
2022-09-14,Leonard,5,name,True
2022-09-14,Leonard,6,name,True
2022-09-14,Leonard,7,name,True
2022-09-14,Leonard,8,name,True
2022-09-14,Leonard,9,name,True
2022-09-14,Leonard,10,name,True
2022-09-14,Leonard,11,name,True
2022-09-14,Leonard,12,name,False
2022-09-14,Leonard,13,name,False
2022-09-14,Leonard,14,name,True
2022-09-14,Leonard,15,name,True
2022-09-14,Leonard,16,name,True
2022-09-14,Leonard,17,name,False
2022-09-14,Leonard,18,name,True
2022-09-14,Leonard,19,name,False
2022-09-14,Leonard,20,name,False
2022-09-14,Leonard,cat,read,True
2022-09-14,Leonard,flip,read,True
2022-09-14,Leonard,think,read,True
2022-09-14,Leonard,because,read,False
2022-09-14,Maddy,a,name,False
2022-09-14,Maddy,a,sound,True
2022-09-14,Maddy,b,name,True
2022-09-14,Maddy,b,sound,True
2022-09-14,Maddy,c,name,False
2022-09-14,Maddy,c,sound,False
2022-09-14,Maddy,d,name,True
2022-09-14,Maddy,d,sound,False
2022-09-14,Maddy,e,name,True
2022-09-14,Maddy,e,sound,False
2022-09-14,Maddy,f,name,True
2022-09-14,Maddy,f,sound,False
2022-09-14,Maddy,g,name,False
2022-09-14,Maddy,g,sound,True
2022-09-14,Maddy,h,name,True
2022-09-14,Maddy,h,sound,False
2022-09-14,Maddy,i,name,True
2022-09-14,Maddy,i,sound,False
2022-09-14,Maddy,j,name,False
2022-09-14,Maddy,j,sound,True
2022-09-14,Maddy,k,name,True
2022-09-14,Maddy,k,sound,False
2022-09-14,Maddy,l,name,False
2022-09-14,Maddy,l,sound,False
2022-09-14,Maddy,m,name,False
2022-09-14,Maddy,m,sound,True
2022-09-14,Maddy,n,name,False
2022-09-14,Maddy,n,sound,True
2022-09-14,Maddy,o,name,True
2022-09-14,Maddy,o,sound,False
2022-09-14,Maddy,p,name,True
2022-09-14,Maddy,p,sound,False
2022-09-14,Maddy,q,name,True
2022-09-14,Maddy,q,sound,False
2022-09-14,Maddy,r,name,True
2022-09-14,Maddy,r,sound,False
2022-09-14,Maddy,s,name,True
2022-09-14,Maddy,s,sound,False
2022-09-14,Maddy,t,name,True
2022-09-14,Maddy,t,sound,False
2022-09-14,Maddy,u,name,False
2022-09-14,Maddy,u,sound,True
2022-09-14,Maddy,v,name,True
2022-09-14,Maddy,v,sound,True
2022-09-14,Maddy,w,name,True
2022-09-14,Maddy,w,sound,True
2022-09-14,Maddy,x,name,False
2022-09-14,Maddy,x,sound,False
2022-09-14,Maddy,y,name,True
2022-09-14,Maddy,y,sound,True
2022-09-14,Maddy,z,name,True
2022-09-14,Maddy,z,sound,True
2022-09-14,Maddy,A,name,False
2022-09-14,Maddy,B,name,True
2022-09-14,Maddy,C,name,True
2022-09-14,Maddy,D,name,False
2022-09-14,Maddy,E,name,True
2022-09-14,Maddy,F,name,False
2022-09-14,Maddy,G,name,True
2022-09-14,Maddy,H,name,True
2022-09-14,Maddy,I,name,True
2022-09-14,Maddy,J,name,False
2022-09-14,Maddy,K,name,True
2022-09-14,Maddy,L,name,True
2022-09-14,Maddy,M,name,True
2022-09-14,Maddy,N,name,False
2022-09-14,Maddy,O,name,False
2022-09-14,Maddy,P,name,True
2022-09-14,Maddy,Q,name,True
2022-09-14,Maddy,R,name,True
2022-09-14,Maddy,S,name,True
2022-09-14,Maddy,T,name,True
2022-09-14,Maddy,U,name,False
2022-09-14,Maddy,V,name,False
2022-09-14,Maddy,W,name,False
2022-09-14,Maddy,X,name,False
2022-09-14,Maddy,Y,name,False
2022-09-14,Maddy,Z,name,False
2022-09-14,Maddy,0,name,False
2022-09-14,Maddy,1,name,False
2022-09-14,Maddy,2,name,True
2022-09-14,Maddy,3,name,False
2022-09-14,Maddy,4,name,True
2022-09-14,Maddy,5,name,True
2022-09-14,Maddy,6,name,True
2022-09-14,Maddy,7,name,False
2022-09-14,Maddy,8,name,True
2022-09-14,Maddy,9,name,True
2022-09-14,Maddy,10,name,False
2022-09-14,Maddy,11,name,True
2022-09-14,Maddy,12,name,False
2022-09-14,Maddy,13,name,False
2022-09-14,Maddy,14,name,True
2022-09-14,Maddy,15,name,True
2022-09-14,Maddy,16,name,False
2022-09-14,Maddy,17,name,True
2022-09-14,Maddy,18,name,True
2022-09-14,Maddy,19,name,False
2022-09-14,Maddy,20,name,True
2022-09-14,Maddy,cat,read,True
2022-09-14,Maddy,flip,read,False
2022-09-14,Maddy,think,read,True
2022-09-14,Maddy,because,read,False
2022-09-14,Nick,a,name,False
2022-09-14,Nick,a,sound,True
2022-09-14,Nick,b,name,False
2022-09-14,Nick,b,sound,True
2022-09-14,Nick,c,name,False
2022-09-14,Nick,c,sound,True
2022-09-14,Nick,d,name,True
2022-09-14,Nick,d,sound,True
2022-09-14,Nick,e,name,False
2022-09-14,Nick,e,sound,False
2022-09-14,Nick,f,name,True
2022-09-14,Nick,f,sound,True
2022-09-14,Nick,g,name,True
2022-09-14,Nick,g,sound,False
2022-09-14,Nick,h,name,True
2022-09-14,Nick,h,sound,False
2022-09-14,Nick,i,name,False
2022-09-14,Nick,i,sound,True
2022-09-14,Nick,j,name,False
2022-09-14,Nick,j,sound,True
2022-09-14,Nick,k,name,True
2022-09-14,Nick,k,sound,True
2022-09-14,Nick,l,name,False
2022-09-14,Nick,l,sound,True
2022-09-14,Nick,m,name,True
2022-09-14,Nick,m,sound,False
2022-09-14,Nick,n,name,False
2022-09-14,Nick,n,sound,True
2022-09-14,Nick,o,name,True
2022-09-14,Nick,o,sound,True
2022-09-14,Nick,p,name,False
2022-09-14,Nick,p,sound,True
2022-09-14,Nick,q,name,True
2022-09-14,Nick,q,sound,False
2022-09-14,Nick,r,name,False
2022-09-14,Nick,r,sound,True
2022-09-14,Nick,s,name,False
2022-09-14,Nick,s,sound,True
2022-09-14,Nick,t,name,True
2022-09-14,Nick,t,sound,False
2022-09-14,Nick,u,name,True
2022-09-14,Nick,u,sound,False
2022-09-14,Nick,v,name,True
2022-09-14,Nick,v,sound,False
2022-09-14,Nick,w,name,False
2022-09-14,Nick,w,sound,True
2022-09-14,Nick,x,name,True
2022-09-14,Nick,x,sound,False
2022-09-14,Nick,y,name,False
2022-09-14,Nick,y,sound,False
2022-09-14,Nick,z,name,False
2022-09-14,Nick,z,sound,True
2022-09-14,Nick,A,name,True
2022-09-14,Nick,B,name,True
2022-09-14,Nick,C,name,True
2022-09-14,Nick,D,name,True
2022-09-14,Nick,E,name,False
2022-09-14,Nick,F,name,False
2022-09-14,Nick,G,name,True
2022-09-14,Nick,H,name,True
2022-09-14,Nick,I,name,True
2022-09-14,Nick,J,name,False
2022-09-14,Nick,K,name,True
2022-09-14,Nick,L,name,False
2022-09-14,Nick,M,name,False
2022-09-14,Nick,N,name,False
2022-09-14,Nick,O,name,False
2022-09-14,Nick,P,name,False
2022-09-14,Nick,Q,name,True
2022-09-14,Nick,R,name,False
2022-09-14,Nick,S,name,False
2022-09-14,Nick,T,name,False
2022-09-14,Nick,U,name,False
2022-09-14,Nick,V,name,True
2022-09-14,Nick,W,name,True
2022-09-14,Nick,X,name,True
2022-09-14,Nick,Y,name,True
2022-09-14,Nick,Z,name,True
2022-09-14,Nick,0,name,True
2022-09-14,Nick,1,name,True
2022-09-14,Nick,2,name,False
2022-09-14,Nick,3,name,True
2022-09-14,Nick,4,name,False
2022-09-14,Nick,5,name,False
2022-09-14,Nick,6,name,False
2022-09-14,Nick,7,name,False
2022-09-14,Nick,8,name,True
2022-09-14,Nick,9,name,True
2022-09-14,Nick,10,name,False
2022-09-14,Nick,11,name,True
2022-09-14,Nick,12,name,True
2022-09-14,Nick,13,name,True
2022-09-14,Nick,14,name,True
2022-09-14,Nick,15,name,False
2022-09-14,Nick,16,name,True
2022-09-14,Nick,17,name,True
2022-09-14,Nick,18,name,True
2022-09-14,Nick,19,name,True
2022-09-14,Nick,20,name,False
2022-09-14,Nick,cat,read,True
2022-09-14,Nick,flip,read,True
2022-09-14,Nick,think,read,True
2022-09-14,Nick,because,read,False
2022-09-14,Oregano,a,name,True
2022-09-14,Oregano,a,sound,False
2022-09-14,Oregano,b,name,False
2022-09-14,Oregano,b,sound,True
2022-09-14,Oregano,c,name,True
2022-09-14,Oregano,c,sound,True
2022-09-14,Oregano,d,name,False
2022-09-14,Oregano,d,sound,False
2022-09-14,Oregano,e,name,True
2022-09-14,Oregano,e,sound,False
2022-09-14,Oregano,f,name,False
2022-09-14,Oregano,f,sound,True
2022-09-14,Oregano,g,name,True
2022-09-14,Oregano,g,sound,False
2022-09-14,Oregano,h,name,False
2022-09-14,Oregano,h,sound,True
2022-09-14,Oregano,i,name,True
2022-09-14,Oregano,i,sound,False
2022-09-14,Oregano,j,name,True
2022-09-14,Oregano,j,sound,False
2022-09-14,Oregano,k,name,False
2022-09-14,Oregano,k,sound,False
2022-09-14,Oregano,l,name,False
2022-09-14,Oregano,l,sound,True
2022-09-14,Oregano,m,name,True
2022-09-14,Oregano,m,sound,False
2022-09-14,Oregano,n,name,False
2022-09-14,Oregano,n,sound,True
2022-09-14,Oregano,o,name,False
2022-09-14,Oregano,o,sound,True
2022-09-14,Oregano,p,name,True
2022-09-14,Oregano,p,sound,False
2022-09-14,Oregano,q,name,False
2022-09-14,Oregano,q,sound,False
2022-09-14,Oregano,r,name,True
2022-09-14,Oregano,r,sound,False
2022-09-14,Oregano,s,name,True
2022-09-14,Oregano,s,sound,False
2022-09-14,Oregano,t,name,True
2022-09-14,Oregano,t,sound,False
2022-09-14,Oregano,u,name,True
2022-09-14,Oregano,u,sound,False
2022-09-14,Oregano,v,name,True
2022-09-14,Oregano,v,sound,False
2022-09-14,Oregano,w,name,True
2022-09-14,Oregano,w,sound,False
2022-09-14,Oregano,x,name,False
2022-09-14,Oregano,x,sound,True
2022-09-14,Oregano,y,name,True
2022-09-14,Oregano,y,sound,True
2022-09-14,Oregano,z,name,True
2022-09-14,Oregano,z,sound,False
2022-09-14,Oregano,A,name,True
2022-09-14,Oregano,B,name,False
2022-09-14,Oregano,C,name,True
2022-09-14,Oregano,D,name,False
2022-09-14,Oregano,E,name,True
2022-09-14,Oregano,F,name,False
2022-09-14,Oregano,G,name,True
2022-09-14,Oregano,H,name,False
2022-09-14,Oregano,I,name,True
2022-09-14,Oregano,J,name,False
2022-09-14,Oregano,K,name,True
2022-09-14,Oregano,L,name,False
2022-09-14,Oregano,M,name,False
2022-09-14,Oregano,N,name,True
2022-09-14,Oregano,O,name,False
2022-09-14,Oregano,P,name,False
2022-09-14,Oregano,Q,name,False
2022-09-14,Oregano,R,name,True
2022-09-14,Oregano,S,name,True
2022-09-14,Oregano,T,name,True
2022-09-14,Oregano,U,name,False
2022-09-14,Oregano,V,name,True
2022-09-14,Oregano,W,name,False
2022-09-14,Oregano,X,name,False
2022-09-14,Oregano,Y,name,True
2022-09-14,Oregano,Z,name,True
2022-09-14,Oregano,0,name,True
2022-09-14,Oregano,1,name,False
2022-09-14,Oregano,2,name,True
2022-09-14,Oregano,3,name,False
2022-09-14,Oregano,4,name,False
2022-09-14,Oregano,5,name,True
2022-09-14,Oregano,6,name,False
2022-09-14,Oregano,7,name,True
2022-09-14,Oregano,8,name,True
2022-09-14,Oregano,9,name,False
2022-09-14,Oregano,10,name,True
2022-09-14,Oregano,11,name,False
2022-09-14,Oregano,12,name,True
2022-09-14,Oregano,13,name,True
2022-09-14,Oregano,14,name,True
2022-09-14,Oregano,15,name,False
2022-09-14,Oregano,16,name,True
2022-09-14,Oregano,17,name,False
2022-09-14,Oregano,18,name,False
2022-09-14,Oregano,19,name,False
2022-09-14,Oregano,20,name,True
2022-09-14,Oregano,cat,read,False
2022-09-14,Oregano,flip,read,True
2022-09-14,Oregano,think,read,False
2022-09-14,Oregano,because,read,True
2022-09-14,Paul,a,name,False
2022-09-14,Paul,a,sound,True
2022-09-14,Paul,b,name,True
2022-09-14,Paul,b,sound,False
2022-09-14,Paul,c,name,False
2022-09-14,Paul,c,sound,True
2022-09-14,Paul,d,name,False
2022-09-14,Paul,d,sound,True
2022-09-14,Paul,e,name,True
2022-09-14,Paul,e,sound,True
2022-09-14,Paul,f,name,True
2022-09-14,Paul,f,sound,False
2022-09-14,Paul,g,name,True
2022-09-14,Paul,g,sound,False
2022-09-14,Paul,h,name,True
2022-09-14,Paul,h,sound,False
2022-09-14,Paul,i,name,True
2022-09-14,Paul,i,sound,False
2022-09-14,Paul,j,name,True
2022-09-14,Paul,j,sound,False
2022-09-14,Paul,k,name,True
2022-09-14,Paul,k,sound,False
2022-09-14,Paul,l,name,True
2022-09-14,Paul,l,sound,False
2022-09-14,Paul,m,name,False
2022-09-14,Paul,m,sound,True
2022-09-14,Paul,n,name,False
2022-09-14,Paul,n,sound,True
2022-09-14,Paul,o,name,False
2022-09-14,Paul,o,sound,True
2022-09-14,Paul,p,name,True
2022-09-14,Paul,p,sound,True
2022-09-14,Paul,q,name,False
2022-09-14,Paul,q,sound,True
2022-09-14,Paul,r,name,True
2022-09-14,Paul,r,sound,False
2022-09-14,Paul,s,name,True
2022-09-14,Paul,s,sound,False
2022-09-14,Paul,t,name,True
2022-09-14,Paul,t,sound,False
2022-09-14,Paul,u,name,False
2022-09-14,Paul,u,sound,True
2022-09-14,Paul,v,name,True
2022-09-14,Paul,v,sound,True
2022-09-14,Paul,w,name,True
2022-09-14,Paul,w,sound,True
2022-09-14,Paul,x,name,True
2022-09-14,Paul,x,sound,False
2022-09-14,Paul,y,name,False
2022-09-14,Paul,y,sound,False
2022-09-14,Paul,z,name,False
2022-09-14,Paul,z,sound,True
2022-09-14,Paul,A,name,False
2022-09-14,Paul,B,name,False
2022-09-14,Paul,C,name,True
2022-09-14,Paul,D,name,True
2022-09-14,Paul,E,name,False
2022-09-14,Paul,F,name,True
2022-09-14,Paul,G,name,True
2022-09-14,Paul,H,name,False
2022-09-14,Paul,I,name,False
2022-09-14,Paul,J,name,True
2022-09-14,Paul,K,name,True
2022-09-14,Paul,L,name,True
2022-09-14,Paul,M,name,True
2022-09-14,Paul,N,name,False
2022-09-14,Paul,O,name,True
2022-09-14,Paul,P,name,True
2022-09-14,Paul,Q,name,False
2022-09-14,Paul,R,name,False
2022-09-14,Paul,S,name,True
2022-09-14,Paul,T,name,True
2022-09-14,Paul,U,name,False
2022-09-14,Paul,V,name,True
2022-09-14,Paul,W,name,False
2022-09-14,Paul,X,name,True
2022-09-14,Paul,Y,name,False
2022-09-14,Paul,Z,name,True
2022-09-14,Paul,0,name,True
2022-09-14,Paul,1,name,True
2022-09-14,Paul,2,name,True
2022-09-14,Paul,3,name,True
2022-09-14,Paul,4,name,True
2022-09-14,Paul,5,name,True
2022-09-14,Paul,6,name,False
2022-09-14,Paul,7,name,False
2022-09-14,Paul,8,name,True
2022-09-14,Paul,9,name,False
2022-09-14,Paul,10,name,False
2022-09-14,Paul,11,name,True
2022-09-14,Paul,12,name,True
2022-09-14,Paul,13,name,True
2022-09-14,Paul,14,name,True
2022-09-14,Paul,15,name,True
2022-09-14,Paul,16,name,False
2022-09-14,Paul,17,name,False
2022-09-14,Paul,18,name,True
2022-09-14,Paul,19,name,False
2022-09-14,Paul,20,name,True
2022-09-14,Paul,cat,read,True
2022-09-14,Paul,flip,read,False
2022-09-14,Paul,think,read,True
2022-09-14,Paul,because,read,False
2022-10-08,Paul,a,name,False
2022-10-08,Paul,a,sound,False
2022-10-08,Paul,b,name,False
2022-10-08,Paul,b,sound,False
2022-10-08,Paul,c,name,False
2022-10-08,Paul,c,sound,False
2022-10-08,Paul,d,name,False
2022-10-08,Paul,d,sound,False
2022-10-08,Paul,e,name,False
2022-10-08,Paul,e,sound,False
2022-10-08,Paul,f,name,False
2022-10-08,Paul,f,sound,False
2022-10-08,Paul,g,name,False
2022-10-08,Paul,g,sound,False
2022-10-08,Paul,h,name,False
2022-10-08,Paul,h,sound,False
2022-10-08,Paul,i,name,False
2022-10-08,Paul,i,sound,False
2022-10-08,Paul,j,name,False
2022-10-08,Paul,j,sound,False
2022-10-08,Paul,k,name,False
2022-10-08,Paul,k,sound,False
2022-10-08,Paul,l,name,False
2022-10-08,Paul,l,sound,False
2022-10-08,Paul,m,name,False
2022-10-08,Paul,m,sound,False
2022-10-08,Paul,n,name,False
2022-10-08,Paul,n,sound,False
2022-10-08,Paul,o,name,False
2022-10-08,Paul,o,sound,False
2022-10-08,Paul,p,name,False
2022-10-08,Paul,p,sound,False
2022-10-08,Paul,q,name,False
2022-10-08,Paul,q,sound,False
2022-10-08,Paul,r,name,False
2022-10-08,Paul,r,sound,False
2022-10-08,Paul,s,name,False
2022-10-08,Paul,s,sound,False
2022-10-08,Paul,t,name,False
2022-10-08,Paul,t,sound,False
2022-10-08,Paul,u,name,False
2022-10-08,Paul,u,sound,False
2022-10-08,Paul,v,name,False
2022-10-08,Paul,v,sound,False
2022-10-08,Paul,w,name,False
2022-10-08,Paul,w,sound,False
2022-10-08,Paul,x,name,False
2022-10-08,Paul,x,sound,False
2022-10-08,Paul,y,name,False
2022-10-08,Paul,y,sound,False
2022-10-08,Paul,z,name,False
2022-10-08,Paul,z,sound,False
2022-10-08,Paul,A,name,False
2022-10-08,Paul,B,name,False
2022-10-08,Paul,C,name,False
2022-10-08,Paul,D,name,False
2022-10-08,Paul,E,name,False
2022-10-08,Paul,F,name,False
2022-10-08,Paul,G,name,False
2022-10-08,Paul,H,name,False
2022-10-08,Paul,I,name,False
2022-10-08,Paul,J,name,False
2022-10-08,Paul,K,name,False
2022-10-08,Paul,L,name,False
2022-10-08,Paul,M,name,False
2022-10-08,Paul,N,name,False
2022-10-08,Paul,O,name,False
2022-10-08,Paul,P,name,False
2022-10-08,Paul,Q,name,False
2022-10-08,Paul,R,name,False
2022-10-08,Paul,S,name,False
2022-10-08,Paul,T,name,False
2022-10-08,Paul,U,name,False
2022-10-08,Paul,V,name,False
2022-10-08,Paul,W,name,False
2022-10-08,Paul,X,name,False
2022-10-08,Paul,Y,name,False
2022-10-08,Paul,Z,name,False
2022-10-08,Paul,0,name,False
2022-10-08,Paul,1,name,False
2022-10-08,Paul,2,name,False
2022-10-08,Paul,3,name,False
2022-10-08,Paul,4,name,False
2022-10-08,Paul,5,name,False
2022-10-08,Paul,6,name,False
2022-10-08,Paul,7,name,False
2022-10-08,Paul,8,name,False
2022-10-08,Paul,9,name,False
2022-10-08,Paul,10,name,False
2022-10-08,Paul,11,name,False
2022-10-08,Paul,12,name,False
2022-10-08,Paul,13,name,False
2022-10-08,Paul,14,name,False
2022-10-08,Paul,15,name,False
2022-10-08,Paul,16,name,False
2022-10-08,Paul,17,name,False
2022-10-08,Paul,18,name,False
2022-10-08,Paul,19,name,False
2022-10-08,Paul,20,name,False
2022-10-08,Paul,cat,read,False
2022-10-08,Paul,flip,read,False
2022-10-08,Paul,think,read,False
2022-10-08,Paul,because,read,False
2022-10-14,Georgia,a,name,True
2022-10-14,Georgia,a,sound,False
2022-10-14,Georgia,b,name,False
2022-10-14,Georgia,b,sound,False
2022-10-14,Georgia,c,name,False
2022-10-14,Georgia,c,sound,False
2022-10-14,Georgia,d,name,True
2022-10-14,Georgia,d,sound,False
2022-10-14,Georgia,e,name,True
2022-10-14,Georgia,e,sound,False
2022-10-14,Georgia,f,name,False
2022-10-14,Georgia,f,sound,False
2022-10-14,Georgia,g,name,False
2022-10-14,Georgia,g,sound,False
2022-10-14,Georgia,h,name,True
2022-10-14,Georgia,h,sound,False
2022-10-14,Georgia,i,name,True
2022-10-14,Georgia,i,sound,True
2022-10-14,Georgia,j,name,False
2022-10-14,Georgia,j,sound,True
2022-10-14,Georgia,k,name,True
2022-10-14,Georgia,k,sound,True
2022-10-14,Georgia,l,name,True
2022-10-14,Georgia,l,sound,True
2022-10-14,Georgia,m,name,False
2022-10-14,Georgia,m,sound,True
2022-10-14,Georgia,n,name,False
2022-10-14,Georgia,n,sound,True
2022-10-14,Georgia,o,name,False
2022-10-14,Georgia,o,sound,True
2022-10-14,Georgia,p,name,False
2022-10-14,Georgia,p,sound,True
2022-10-14,Georgia,q,name,True
2022-10-14,Georgia,q,sound,False
2022-10-14,Georgia,r,name,False
2022-10-14,Georgia,r,sound,True
2022-10-14,Georgia,s,name,True
